Frame,middle,rear,left_front,left_hind,head,right_hind,right_front
156.67524752475248,"(-10.03, 702.39)","(5.74, 647.47)","(-48.53, 767.63)","(-48.65, 605.36)","(0.22, 746.72)","(40.66, 663.07)","(38.92, 707.14)"
156.92673267326734,"(-10.14, 703.72)","(5.86, 648.72)","(-48.64, 770.72)","(-48.14, 605.72)","(0.86, 747.72)","(42.18, 662.03)","(39.86, 707.72)"
157.17821782178217,"(-10.00, 705.40)","(6.13, 650.57)","(-48.55, 774.55)","(-47.16, 606.64)","(2.33, 749.39)","(42.84, 662.65)","(41.01, 709.05)"
157.42970297029703,"(-9.70, 707.08)","(6.31, 652.15)","(-48.16, 779.04)","(-45.77, 607.66)","(4.45, 751.33)","(43.01, 664.68)","(41.79, 710.35)"
157.6811881188119,"(-9.41, 708.69)","(6.19, 653.03)","(-47.39, 784.06)","(-44.08, 608.55)","(6.78, 753.34)","(43.20, 667.50)","(41.97, 711.13)"
157.93267326732672,"(-9.20, 710.46)","(5.80, 653.46)","(-46.20, 789.46)","(-42.20, 609.46)","(8.80, 755.46)","(43.81, 670.55)","(41.80, 711.46)"
158.18415841584158,"(-9.34, 711.84)","(5.04, 653.35)","(-44.94, 794.07)","(-40.44, 609.87)","(9.84, 756.97)","(44.76, 672.65)","(41.55, 710.92)"
158.43564356435644,"(-9.66, 713.19)","(4.23, 653.67)","(-43.72, 797.72)","(-38.78, 610.30)","(9.84, 758.14)","(46.13, 674.06)","(41.78, 710.22)"
158.6871287128713,"(-9.96, 714.56)","(3.61, 654.96)","(-42.72, 800.28)","(-37.29, 610.95)","(9.03, 759.08)","(47.87, 675.28)","(42.65, 709.80)"
158.93861386138613,"(-10.12, 715.73)","(3.21, 657.06)","(-42.12, 801.73)","(-36.12, 611.73)","(7.88, 759.73)","(49.93, 676.80)","(43.88, 709.73)"
159.190099009901,"(-10.28, 716.12)","(2.77, 658.98)","(-42.09, 801.94)","(-35.67, 612.04)","(6.77, 759.70)","(52.12, 678.61)","(44.77, 709.53)"
159.44158415841585,"(-10.31, 716.07)","(2.26, 660.36)","(-42.28, 801.73)","(-35.92, 612.10)","(6.32, 759.48)","(54.61, 681.10)","(45.05, 709.42)"
159.69306930693068,"(-10.20, 715.92)","(1.58, 660.90)","(-42.34, 801.65)","(-36.77, 612.03)","(6.77, 759.48)","(57.33, 684.07)","(44.69, 709.55)"
159.94455445544554,"(-10.04, 715.89)","(0.63, 660.56)","(-42.04, 801.89)","(-38.04, 611.89)","(7.96, 759.89)","(59.96, 686.89)","(43.96, 709.89)"
160.1960396039604,"(-9.51, 716.83)","(-0.26, 660.43)","(-41.02, 803.03)","(-39.07, 612.45)","(9.75, 761.42)","(62.36, 689.55)","(43.62, 711.08)"
160.44752475247526,"(-8.74, 718.29)","(-1.13, 660.70)","(-39.65, 804.39)","(-39.70, 613.32)","(11.42, 763.49)","(63.92, 691.21)","(43.87, 712.53)"
160.6990099009901,"(-7.65, 720.00)","(-1.84, 661.73)","(-38.26, 805.63)","(-39.74, 614.40)","(12.50, 765.69)","(64.37, 691.78)","(44.70, 713.84)"
160.95049504950495,"(-6.12, 721.74)","(-2.12, 663.74)","(-37.12, 806.74)","(-39.12, 615.74)","(12.88, 767.74)","(63.88, 691.74)","(45.88, 714.74)"
161.2019801980198,"(-4.47, 723.52)","(-2.09, 666.69)","(-36.60, 808.08)","(-38.28, 617.60)","(12.38, 769.66)","(62.59, 691.91)","(46.68, 715.22)"
161.45346534653464,"(-2.70, 725.09)","(-1.50, 669.87)","(-36.41, 809.69)","(-37.34, 619.90)","(11.49, 771.23)","(61.24, 692.64)","(46.94, 715.07)"
161.7049504950495,"(-1.10, 726.45)","(-0.40, 672.67)","(-36.28, 811.61)","(-36.53, 622.62)","(10.60, 772.52)","(60.32, 693.99)","(46.62, 714.45)"
161.95643564356436,"(-0.04, 727.73)","(0.96, 674.73)","(-36.04, 813.73)","(-36.04, 625.73)","(9.96, 773.73)","(59.96, 695.73)","(45.96, 713.73)"
162.20792079207922,"(0.23, 728.43)","(2.26, 675.36)","(-35.65, 815.09)","(-35.87, 628.34)","(9.70, 774.38)","(60.02, 696.70)","(45.35, 712.66)"
162.45940594059405,"(-0.24, 729.26)","(3.28, 675.42)","(-35.22, 815.94)","(-35.80, 630.72)","(9.92, 775.19)","(60.20, 697.04)","(45.16, 712.17)"
162.7108910891089,"(-1.14, 730.42)","(3.85, 675.50)","(-34.95, 816.22)","(-35.57, 632.66)","(10.68, 776.38)","(60.24, 696.73)","(45.46, 712.60)"
162.96237623762377,"(-2.03, 731.90)","(3.97, 675.90)","(-35.03, 815.90)","(-35.03, 633.90)","(11.97, 777.90)","(59.97, 695.90)","(45.97, 713.90)"
163.2138613861386,"(-2.57, 734.33)","(3.62, 677.46)","(-35.58, 815.89)","(-34.28, 635.15)","(13.59, 780.38)","(59.31, 695.60)","(46.13, 716.60)"
163.46534653465346,"(-2.39, 736.93)","(3.05, 679.45)","(-36.33, 815.81)","(-33.41, 635.99)","(15.38, 783.03)","(58.50, 695.52)","(45.66, 719.75)"
163.71683168316832,"(-1.46, 739.46)","(2.47, 681.58)","(-36.90, 815.74)","(-32.59, 636.71)","(17.00, 785.54)","(57.70, 695.62)","(44.51, 722.89)"
163.96831683168318,"(-0.00, 741.80)","(2.00, 683.80)","(-37.00, 815.80)","(-32.00, 637.80)","(18.00, 787.80)","(57.00, 695.80)","(43.00, 725.80)"
164.219801980198,"(1.83, 743.44)","(1.86, 685.77)","(-36.33, 815.57)","(-31.47, 639.11)","(18.22, 789.28)","(56.58, 695.33)","(41.85, 727.88)"
164.47128712871287,"(3.56, 744.77)","(1.86, 688.07)","(-35.18, 815.45)","(-31.04, 641.08)","(17.41, 790.37)","(56.27, 694.41)","(41.42, 729.52)"
164.72277227722773,"(4.96, 745.90)","(1.92, 690.85)","(-33.94, 815.54)","(-30.59, 643.50)","(15.80, 791.20)","(56.04, 693.15)","(41.87, 730.82)"
164.97425742574256,"(5.97, 746.89)","(1.97, 693.89)","(-33.03, 815.89)","(-30.03, 645.89)","(13.97, 791.89)","(55.97, 691.89)","(42.97, 731.89)"
165.22574257425742,"(6.36, 746.90)","(1.76, 695.77)","(-32.97, 815.66)","(-29.69, 646.88)","(12.33, 791.65)","(55.84, 690.23)","(43.91, 731.92)"
165.47722772277228,"(6.45, 746.83)","(1.61, 696.64)","(-33.50, 815.64)","(-29.48, 647.06)","(11.70, 791.47)","(55.89, 689.51)","(44.37, 731.85)"
165.72871287128714,"(6.32, 746.86)","(1.67, 696.09)","(-34.31, 815.84)","(-29.55, 646.65)","(12.33, 791.56)","(56.03, 690.14)","(44.05, 731.87)"
165.98019801980197,"(6.01, 747.00)","(2.01, 694.00)","(-34.99, 816.00)","(-29.99, 646.00)","(14.01, 792.00)","(56.01, 692.00)","(43.01, 732.00)"
166.23168316831683,"(5.53, 747.74)","(2.56, 691.33)","(-35.28, 816.39)","(-30.79, 646.12)","(16.10, 793.29)","(55.56, 695.13)","(41.63, 732.69)"
166.4831683168317,"(5.07, 748.54)","(3.23, 688.48)","(-35.06, 816.36)","(-31.71, 646.85)","(17.94, 794.84)","(54.62, 698.31)","(40.47, 733.34)"
166.73465346534653,"(4.82, 749.29)","(3.78, 686.43)","(-34.51, 815.83)","(-32.50, 648.21)","(18.97, 796.46)","(53.33, 700.76)","(39.91, 733.77)"
166.98613861386139,"(5.01, 749.97)","(4.01, 685.97)","(-33.99, 814.97)","(-32.99, 649.97)","(19.01, 797.97)","(52.01, 701.97)","(40.01, 733.97)"
167.23762376237624,"(6.15, 751.37)","(4.13, 688.09)","(-33.45, 814.75)","(-32.81, 652.49)","(18.60, 799.97)","(51.40, 702.55)","(40.88, 734.81)"
167.48910891089108,"(7.88, 752.85)","(3.85, 691.73)","(-33.36, 814.68)","(-32.44, 654.72)","(17.85, 801.66)","(51.34, 702.07)","(41.79, 735.89)"
167.74059405940594,"(9.95, 754.39)","(3.36, 696.01)","(-33.64, 814.77)","(-32.12, 656.49)","(17.21, 802.98)","(51.68, 701.00)","(42.48, 737.50)"
167.9920792079208,"(11.99, 755.96)","(2.99, 699.96)","(-34.01, 814.96)","(-32.01, 657.96)","(16.99, 803.96)","(51.99, 699.96)","(42.99, 739.96)"
168.24356435643566,"(13.41, 757.72)","(2.85, 703.12)","(-34.40, 815.36)","(-32.38, 659.75)","(16.97, 804.99)","(51.46, 699.75)","(43.42, 743.69)"
168.4950495049505,"(14.19, 759.21)","(3.34, 704.91)","(-34.44, 815.51)","(-32.92, 661.94)","(17.15, 805.91)","(49.89, 700.30)","(44.45, 748.32)"
168.74653465346535,"(14.31, 760.30)","(4.47, 705.52)","(-34.22, 815.37)","(-33.48, 664.71)","(17.23, 806.86)","(47.25, 701.51)","(46.42, 753.58)"
168.9980198019802,"(14.00, 760.99)","(6.00, 705.49)","(-34.00, 814.99)","(-34.00, 667.99)","(17.00, 807.99)","(44.00, 702.99)","(49.33, 759.16)"
169.24950495049504,"(13.48, 761.99)","(7.46, 705.98)","(-34.17, 815.05)","(-34.62, 672.00)","(16.31, 809.94)","(40.82, 704.69)","(52.70, 765.31)"
169.5009900990099,"(13.20, 763.12)","(8.58, 706.97)","(-34.79, 815.21)","(-35.40, 675.84)","(15.43, 812.28)","(38.65, 705.59)","(55.99, 771.38)"
169.75247524752476,"(13.36, 764.73)","(9.11, 708.68)","(-35.81, 815.53)","(-36.50, 679.20)","(14.58, 815.00)","(38.03, 705.36)","(58.56, 777.31)"
170.00396039603962,"(14.01, 767.02)","(9.01, 711.02)","(-36.99, 816.02)","(-37.99, 682.02)","(14.01, 818.02)","(39.01, 704.02)","(60.01, 783.02)"
170.25544554455445,"(15.73, 769.07)","(9.12, 712.84)","(-37.31, 815.73)","(-39.04, 683.57)","(14.48, 820.25)","(41.83, 701.03)","(60.96, 787.45)"
170.5069306930693,"(17.60, 771.55)","(8.99, 714.77)","(-37.26, 815.60)","(-40.10, 685.17)","(15.24, 822.44)","(45.03, 697.95)","(60.96, 791.27)"
170.75841584158417,"(19.41, 774.01)","(8.90, 716.56)","(-36.77, 815.68)","(-40.90, 687.23)","(16.14, 824.42)","(47.90, 695.46)","(60.49, 794.19)"
171.009900990099,"(20.99, 776.02)","(8.99, 718.02)","(-36.01, 816.02)","(-41.34, 690.02)","(16.99, 826.02)","(49.99, 694.02)","(59.99, 796.02)"
171.26138613861386,"(21.45, 776.63)","(8.57, 718.40)","(-35.97, 815.96)","(-42.29, 692.89)","(16.91, 826.51)","(50.46, 693.08)","(59.06, 796.18)"
171.51287128712872,"(21.59, 776.62)","(8.47, 718.47)","(-35.96, 816.12)","(-43.19, 696.41)","(16.71, 826.63)","(50.40, 693.12)","(58.74, 795.81)"
171.76435643564358,"(21.43, 776.28)","(8.63, 718.30)","(-36.01, 816.25)","(-44.36, 700.24)","(16.41, 826.45)","(50.16, 693.62)","(59.08, 795.55)"
172.0158415841584,"(20.98, 776.14)","(8.98, 718.14)","(-36.02, 816.14)","(-46.02, 704.14)","(15.98, 826.14)","(49.98, 694.14)","(59.98, 796.14)"
172.26732673267327,"(20.16, 778.00)","(9.29, 719.58)","(-36.04, 816.96)","(-48.28, 709.27)","(15.22, 827.21)","(49.70, 695.73)","(61.08, 799.36)"
172.51881188118813,"(19.28, 780.43)","(9.67, 721.22)","(-35.81, 817.10)","(-50.64, 713.95)","(14.28, 828.18)","(49.36, 696.76)","(62.29, 803.63)"
172.77029702970296,"(18.50, 783.27)","(10.07, 723.12)","(-35.42, 816.73)","(-52.67, 718.21)","(13.16, 829.13)","(48.79, 697.47)","(63.28, 808.49)"
173.02178217821782,"(18.02, 786.15)","(10.44, 725.23)","(-34.98, 816.15)","(-53.98, 722.15)","(12.02, 830.15)","(48.02, 698.15)","(63.85, 813.32)"
173.27326732673268,"(18.36, 788.37)","(11.14, 727.12)","(-34.25, 815.40)","(-54.03, 725.62)","(11.51, 831.06)","(47.64, 698.74)","(64.30, 817.32)"
173.52475247524754,"(18.94, 790.06)","(11.61, 729.01)","(-33.87, 815.05)","(-53.58, 729.11)","(11.30, 832.36)","(47.38, 699.60)","(64.20, 820.74)"
173.77623762376237,"(19.57, 791.26)","(11.82, 730.77)","(-33.83, 815.07)","(-53.08, 732.66)","(11.49, 834.09)","(47.44, 700.49)","(63.89, 823.90)"
174.02772277227723,"(20.02, 792.25)","(11.85, 732.42)","(-33.98, 815.25)","(-52.98, 736.25)","(12.02, 836.25)","(47.85, 701.08)","(63.83, 827.44)"
174.2792079207921,"(20.12, 793.80)","(11.82, 734.47)","(-34.13, 815.74)","(-53.49, 740.20)","(12.67, 839.09)","(48.45, 701.49)","(64.46, 832.34)"
174.53069306930692,"(19.86, 795.65)","(11.85, 736.56)","(-34.16, 815.85)","(-54.46, 743.86)","(13.17, 841.85)","(48.98, 701.17)","(65.93, 838.32)"
174.78217821782178,"(19.40, 797.87)","(12.04, 738.84)","(-34.07, 815.62)","(-55.46, 747.21)","(13.31, 844.30)","(49.22, 700.39)","(68.00, 845.18)"
175.03366336633664,"(18.92, 800.24)","(12.34, 741.32)","(-34.08, 815.24)","(-56.08, 750.24)","(12.92, 846.24)","(49.06, 699.55)","(69.92, 852.24)"
175.2851485148515,"(18.07, 802.13)","(12.13, 743.57)","(-34.94, 814.64)","(-56.57, 752.78)","(11.52, 847.32)","(48.06, 698.74)","(70.27, 858.37)"
175.53663366336633,"(17.70, 803.76)","(12.14, 745.91)","(-35.97, 814.50)","(-56.16, 755.54)","(10.09, 848.18)","(47.23, 698.66)","(69.10, 863.47)"
175.7881188118812,"(17.73, 805.10)","(12.38, 748.18)","(-37.09, 814.78)","(-55.17, 758.70)","(8.84, 849.09)","(46.83, 699.27)","(66.19, 867.37)"
176.03960396039605,"(18.02, 806.29)","(13.02, 750.29)","(-37.98, 815.29)","(-53.98, 762.29)","(8.02, 850.29)","(47.02, 700.29)","(62.02, 870.29)"
176.29108910891088,"(18.78, 807.68)","(14.57, 752.32)","(-37.93, 815.79)","(-52.59, 766.16)","(8.06, 851.96)","(48.10, 701.44)","(57.87, 872.78)"
176.54257425742574,"(19.19, 809.46)","(16.38, 754.27)","(-37.48, 816.04)","(-51.86, 769.86)","(8.17, 853.96)","(49.14, 702.43)","(54.09, 875.19)"
176.7940594059406,"(19.22, 811.72)","(18.29, 756.26)","(-36.74, 816.11)","(-51.75, 772.99)","(8.17, 856.15)","(49.81, 703.32)","(51.38, 877.73)"
177.04554455445543,"(19.00, 814.00)","(20.00, 758.00)","(-36.00, 816.00)","(-52.00, 775.00)","(8.00, 858.00)","(50.00, 704.00)","(50.00, 880.00)"
177.2970297029703,"(18.70, 814.77)","(21.15, 758.26)","(-35.59, 814.91)","(-52.33, 774.79)","(7.68, 858.18)","(49.77, 703.54)","(49.62, 880.56)"
177.54851485148515,"(18.60, 815.17)","(21.56, 758.43)","(-35.56, 814.62)","(-52.41, 774.32)","(7.49, 858.19)","(49.51, 703.55)","(49.80, 880.71)"
177.8,"(18.74, 814.93)","(21.15, 758.37)","(-35.80, 815.11)","(-52.23, 774.21)","(7.60, 858.10)","(49.54, 703.84)","(49.99, 880.45)"
178.05148514851484,"(18.90, 814.43)","(19.90, 758.43)","(-36.10, 816.43)","(-52.10, 775.43)","(7.90, 858.43)","(49.90, 704.43)","(49.90, 880.43)"
178.3029702970297,"(18.59, 815.17)","(17.81, 759.91)","(-36.37, 819.34)","(-52.55, 779.49)","(7.95, 860.49)","(50.20, 706.20)","(49.42, 882.27)"
178.55445544554456,"(17.98, 815.84)","(15.59, 761.28)","(-36.02, 821.70)","(-53.40, 784.46)","(7.78, 862.57)","(50.51, 707.29)","(49.36, 884.58)"
178.8059405940594,"(17.04, 816.86)","(13.55, 762.74)","(-35.14, 823.36)","(-54.66, 789.72)","(7.12, 864.59)","(50.47, 707.89)","(50.14, 887.40)"
179.05742574257425,"(16.06, 818.25)","(12.06, 764.25)","(-33.94, 824.25)","(-55.94, 794.25)","(6.06, 866.25)","(50.06, 708.25)","(52.06, 890.25)"
179.3089108910891,"(15.66, 819.48)","(11.57, 765.36)","(-32.58, 824.25)","(-56.53, 796.88)","(5.16, 867.04)","(49.68, 708.39)","(55.19, 892.18)"
179.56039603960397,"(15.51, 821.10)","(11.48, 766.81)","(-32.08, 824.50)","(-56.64, 798.17)","(4.28, 867.84)","(49.02, 709.40)","(58.35, 893.55)"
179.8118811881188,"(15.68, 822.79)","(11.69, 768.50)","(-32.61, 825.22)","(-56.11, 798.41)","(3.84, 868.86)","(48.40, 711.18)","(60.80, 894.21)"
180.06336633663366,"(16.22, 824.36)","(12.22, 770.36)","(-33.78, 826.36)","(-54.78, 798.36)","(4.22, 870.36)","(48.22, 713.36)","(62.22, 894.36)"
180.31485148514852,"(17.19, 825.87)","(13.29, 772.43)","(-34.76, 827.81)","(-52.50, 798.89)","(5.64, 872.57)","(48.83, 715.50)","(62.86, 894.53)"
180.56633663366335,"(17.91, 827.20)","(14.36, 774.34)","(-35.35, 829.00)","(-49.94, 800.17)","(7.28, 875.15)","(49.67, 716.94)","(62.67, 894.84)"
180.8178217821782,"(18.24, 828.62)","(15.36, 776.02)","(-35.07, 829.82)","(-47.31, 802.18)","(8.61, 877.86)","(50.53, 717.73)","(62.27, 895.49)"
181.06930693069307,"(17.91, 830.34)","(15.91, 777.34)","(-34.09, 830.34)","(-45.09, 804.34)","(8.91, 880.34)","(50.91, 718.34)","(61.91, 896.34)"
181.32079207920793,"(16.58, 832.46)","(15.43, 778.24)","(-33.16, 830.80)","(-43.90, 805.90)","(7.54, 882.32)","(50.22, 719.45)","(61.35, 897.01)"
181.57227722772276,"(15.38, 835.03)","(14.84, 778.91)","(-31.88, 831.62)","(-42.95, 806.43)","(5.59, 883.87)","(49.39, 721.81)","(61.39, 897.28)"
181.82376237623762,"(14.47, 837.79)","(14.27, 779.53)","(-30.75, 832.87)","(-42.32, 805.79)","(3.55, 885.14)","(48.53, 725.55)","(61.69, 897.02)"
182.07524752475248,"(13.99, 840.29)","(13.99, 780.29)","(-30.01, 834.29)","(-42.01, 804.29)","(1.99, 886.29)","(47.82, 730.12)","(61.99, 896.29)"
182.32673267326732,"(13.97, 842.11)","(14.28, 781.32)","(-29.61, 835.43)","(-41.97, 802.52)","(1.31, 887.45)","(47.38, 734.50)","(62.19, 895.38)"
182.57821782178218,"(14.04, 843.29)","(14.98, 782.93)","(-29.63, 836.15)","(-42.39, 801.39)","(1.28, 888.92)","(46.95, 737.92)","(62.12, 894.94)"
182.82970297029703,"(14.06, 843.94)","(15.98, 785.04)","(-29.83, 836.37)","(-43.15, 801.34)","(1.62, 890.61)","(46.47, 739.82)","(61.99, 895.26)"
183.0811881188119,"(14.00, 844.00)","(17.00, 787.00)","(-30.00, 836.00)","(-44.00, 802.00)","(2.00, 892.00)","(46.00, 740.00)","(62.00, 896.00)"
183.33267326732673,"(13.91, 843.48)","(17.75, 788.03)","(-30.06, 835.11)","(-44.65, 802.56)","(2.17, 892.50)","(45.65, 738.83)","(62.23, 896.48)"
183.58415841584159,"(13.85, 843.30)","(17.98, 788.41)","(-30.06, 834.77)","(-44.89, 803.03)","(2.10, 892.64)","(45.53, 737.98)","(62.49, 896.87)"
183.83564356435645,"(13.88, 843.52)","(17.67, 788.00)","(-30.04, 835.13)","(-44.65, 802.89)","(1.97, 892.41)","(45.68, 738.28)","(62.49, 896.76)"
184.08712871287128,"(13.99, 844.38)","(16.99, 787.38)","(-30.01, 836.38)","(-44.01, 802.38)","(1.99, 892.38)","(45.99, 740.38)","(61.99, 896.38)"
184.33861386138614,"(14.09, 845.93)","(16.26, 787.37)","(-29.89, 838.41)","(-43.22, 802.07)","(2.30, 893.10)","(46.22, 744.26)","(60.90, 896.24)"
184.590099009901,"(14.13, 847.18)","(15.80, 787.80)","(-29.53, 840.04)","(-42.51, 801.70)","(2.89, 894.01)","(46.17, 748.40)","(59.45, 895.97)"
184.84158415841586,"(14.08, 847.98)","(15.75, 789.03)","(-28.87, 841.00)","(-42.09, 801.75)","(3.54, 895.15)","(45.72, 751.95)","(58.03, 895.96)"
185.0930693069307,"(13.99, 848.05)","(15.99, 790.72)","(-28.01, 841.05)","(-42.01, 802.05)","(3.99, 896.05)","(44.99, 754.05)","(56.99, 896.05)"
185.34455445544555,"(13.91, 847.41)","(16.24, 792.24)","(-27.21, 840.32)","(-42.19, 802.24)","(4.11, 896.29)","(44.26, 754.47)","(56.53, 895.95)"
185.5960396039604,"(13.91, 847.04)","(16.20, 793.64)","(-26.79, 839.92)","(-42.39, 802.55)","(3.99, 896.36)","(43.91, 754.26)","(56.58, 896.07)"
185.84752475247524,"(13.96, 847.22)","(15.74, 794.42)","(-27.04, 840.15)","(-42.38, 802.57)","(3.86, 896.24)","(44.17, 754.00)","(56.84, 896.15)"
186.0990099009901,"(13.83, 848.58)","(14.83, 794.91)","(-28.17, 841.58)","(-42.17, 802.58)","(3.83, 896.58)","(44.83, 754.58)","(56.83, 896.58)"
186.35049504950496,"(13.32, 851.23)","(13.72, 795.58)","(-30.12, 844.24)","(-41.82, 802.83)","(3.91, 897.81)","(45.52, 756.26)","(56.26, 897.63)"
186.60198019801982,"(12.60, 854.04)","(13.05, 796.13)","(-32.31, 847.04)","(-41.23, 802.76)","(4.18, 899.25)","(46.07, 757.96)","(55.40, 898.63)"
186.85346534653465,"(11.72, 856.61)","(13.09, 797.05)","(-34.39, 849.80)","(-40.61, 802.63)","(4.29, 900.91)","(46.17, 759.39)","(54.50, 899.64)"
187.1049504950495,"(10.92, 858.75)","(13.92, 798.75)","(-36.08, 852.75)","(-40.08, 802.75)","(3.92, 902.75)","(45.92, 760.75)","(53.92, 900.75)"
187.35643564356437,"(10.45, 860.40)","(15.29, 801.15)","(-37.36, 856.18)","(-39.73, 803.14)","(2.91, 904.61)","(45.68, 762.62)","(53.86, 901.78)"
187.6079207920792,"(10.31, 861.45)","(16.61, 803.59)","(-38.61, 860.10)","(-39.69, 803.40)","(1.25, 906.09)","(45.82, 765.65)","(54.07, 902.22)"
187.85940594059406,"(10.50, 862.15)","(17.54, 805.57)","(-40.13, 864.43)","(-39.85, 803.31)","(-0.62, 907.11)","(46.76, 770.67)","(54.22, 901.87)"
188.11089108910892,"(10.98, 862.90)","(17.98, 806.90)","(-42.02, 868.90)","(-40.02, 802.90)","(-2.02, 907.90)","(48.65, 778.07)","(53.98, 900.90)"
188.36237623762375,"(11.55, 863.96)","(18.10, 807.70)","(-44.18, 872.93)","(-40.05, 802.34)","(-2.45, 908.71)","(51.20, 787.34)","(53.12, 899.66)"
188.6138613861386,"(11.94, 865.33)","(18.10, 808.35)","(-46.36, 875.93)","(-40.01, 801.89)","(-1.86, 909.71)","(53.68, 797.04)","(51.57, 898.59)"
188.86534653465347,"(12.06, 867.01)","(18.25, 809.50)","(-48.11, 877.80)","(-39.97, 801.99)","(-0.53, 911.10)","(55.41, 805.42)","(49.69, 898.24)"
189.11683168316833,"(11.99, 867.83)","(18.66, 810.50)","(-49.01, 877.83)","(-40.01, 801.83)","(0.99, 911.83)","(55.99, 809.83)","(47.99, 897.83)"
189.36831683168316,"(11.89, 867.55)","(19.21, 811.25)","(-48.93, 876.62)","(-40.14, 801.29)","(2.10, 911.63)","(55.45, 809.33)","(46.95, 897.20)"
189.61980198019802,"(11.86, 867.45)","(19.60, 812.68)","(-48.08, 876.24)","(-40.30, 801.41)","(2.41, 911.65)","(54.20, 805.53)","(46.74, 897.32)"
189.87128712871288,"(11.93, 867.55)","(19.64, 814.17)","(-46.93, 877.05)","(-40.32, 801.75)","(1.92, 911.73)","(52.86, 799.75)","(47.23, 897.69)"
190.1227722772277,"(11.93, 868.52)","(19.26, 815.85)","(-46.07, 879.52)","(-40.07, 802.52)","(0.93, 912.52)","(51.87, 794.55)","(47.93, 898.52)"
190.37425742574257,"(11.66, 870.33)","(18.71, 817.51)","(-45.92, 882.94)","(-39.44, 803.43)","(-0.08, 914.04)","(51.42, 791.68)","(48.33, 899.51)"
190.62574257425743,"(11.06, 872.07)","(18.47, 818.56)","(-46.52, 885.76)","(-38.39, 803.65)","(-0.63, 915.58)","(51.48, 791.48)","(48.14, 899.81)"
190.8772277227723,"(10.11, 873.53)","(18.86, 819.42)","(-47.70, 887.54)","(-37.16, 803.28)","(-0.57, 917.11)","(51.72, 794.03)","(47.26, 899.45)"
191.12871287128712,"(9.08, 874.93)","(20.08, 820.93)","(-48.92, 888.93)","(-35.92, 802.93)","(0.08, 918.93)","(52.08, 798.93)","(46.08, 898.93)"
191.38019801980198,"(8.18, 876.21)","(21.83, 823.29)","(-49.82, 890.84)","(-34.97, 802.84)","(0.97, 920.90)","(52.54, 804.90)","(44.97, 898.34)"
191.63168316831684,"(7.39, 877.12)","(23.40, 825.99)","(-50.34, 894.04)","(-34.59, 802.79)","(1.64, 922.53)","(53.19, 810.25)","(44.16, 897.40)"
191.88316831683167,"(6.74, 877.93)","(24.24, 828.67)","(-50.48, 899.28)","(-34.67, 802.84)","(1.96, 923.84)","(54.31, 814.13)","(43.87, 896.21)"
192.13465346534653,"(5.66, 878.83)","(23.66, 830.83)","(-50.84, 906.33)","(-35.34, 802.83)","(1.66, 924.83)","(55.65, 816.17)","(43.66, 894.83)"
192.3861386138614,"(4.03, 880.11)","(21.87, 832.36)","(-51.57, 914.18)","(-36.17, 802.77)","(1.08, 925.77)","(57.10, 816.78)","(43.40, 893.54)"
192.63762376237625,"(2.07, 881.98)","(19.71, 833.60)","(-52.45, 921.38)","(-36.56, 802.77)","(0.86, 927.03)","(58.57, 816.87)","(43.13, 892.74)"
192.88910891089108,"(-0.15, 884.33)","(17.82, 834.96)","(-53.44, 926.47)","(-36.53, 802.81)","(1.10, 928.76)","(59.53, 817.34)","(42.61, 892.55)"
193.14059405940594,"(-1.83, 887.04)","(17.17, 837.04)","(-53.83, 929.04)","(-35.83, 803.04)","(2.17, 931.04)","(60.17, 819.04)","(42.17, 893.04)"
193.3920792079208,"(-2.73, 889.74)","(17.72, 839.91)","(-53.53, 929.60)","(-34.96, 803.33)","(3.68, 933.59)","(60.46, 822.24)","(41.67, 893.82)"
193.64356435643563,"(-3.00, 892.02)","(18.75, 843.22)","(-52.82, 929.57)","(-34.66, 803.46)","(4.92, 935.95)","(60.47, 826.68)","(40.76, 894.29)"
193.8950495049505,"(-2.60, 893.78)","(19.72, 846.45)","(-51.71, 930.80)","(-35.02, 803.37)","(5.73, 937.82)","(60.87, 831.87)","(39.54, 894.08)"
194.14653465346535,"(-2.07, 895.26)","(19.93, 849.26)","(-50.65, 934.84)","(-36.07, 803.26)","(5.93, 939.26)","(61.93, 837.26)","(37.93, 893.26)"
194.3980198019802,"(-1.78, 896.63)","(19.26, 851.35)","(-49.82, 941.88)","(-37.33, 803.24)","(5.78, 940.34)","(63.79, 842.09)","(36.16, 892.09)"
194.64950495049504,"(-1.98, 897.98)","(18.09, 852.73)","(-49.24, 950.81)","(-38.19, 803.42)","(5.68, 941.16)","(66.21, 845.72)","(34.63, 891.00)"
194.9009900990099,"(-2.81, 899.52)","(16.83, 853.88)","(-49.01, 959.87)","(-38.41, 804.06)","(5.75, 942.07)","(68.48, 848.02)","(33.51, 890.60)"
195.15247524752476,"(-4.00, 900.00)","(16.00, 854.00)","(-49.00, 966.00)","(-38.00, 804.00)","(6.00, 942.00)","(70.00, 848.00)","(33.00, 890.00)"
195.4039603960396,"(-5.09, 899.87)","(15.75, 853.85)","(-49.08, 968.64)","(-37.35, 803.69)","(6.24, 941.53)","(70.51, 846.79)","(33.02, 889.63)"
195.65544554455445,"(-5.60, 899.89)","(15.91, 854.14)","(-49.15, 968.74)","(-36.98, 803.79)","(6.29, 941.47)","(70.23, 846.04)","(33.29, 889.92)"
